T-helper_17_cell	leukocyte	male_germ_cell	melanocyte	macrophage_dendritic_cell_progenitor	keratin_accumulating_cell	kidney_tubule_cell	megakaryocyte	hematopoietic_stem_cell	CD4-positive,_alpha-beta_memory_T_cell	trophectodermal_cell	conidium	calvarial_osteoblast	brain_microvascular_endothelial_cell	pericyte_cell	cord_blood_hematopoietic_stem_cell	common_myeloid_progenitor	hematopoietic_multipotent_progenitor_cell	innate_effector_T_cell	vascular_associated_smooth_muscle_cell	plasmacytoid_dendritic_cell	primordial_germ_cell	neuron_associated_cell_(sensu_Vertebrata)	***UNKNOWN***	effector_memory_CD8-positive,_alpha-beta_T_cell	central_memory_CD8-positive,_alpha-beta_T_cell	kidney_glomerular_epithelial_cell	androgen_binding_protein_secreting_cell	cumulus_cell	plasma_cell	mammary_gland_epithelial_cell	plasmablast	IgG_memory_B_cell	IgD-negative_memory_B_cell	T_follicular_helper_cell	CD8-positive,_alpha-beta_memory_T_cell	germinal_center_B_cell	memory_T_cell	endothelial_cell	placental_pericyte	corneal_endothelial_cell	acinar_cell	type_A_enterocrine_cell	pancreatic_D_cell	pancreatic_PP_cell	pleural_macrophage	astrocyte	trophoblast_cell	respiratory_epithelial_cell	early_lymphoid_progenitor	endothelial_cell_of_vascular_tree	erythroid_lineage_cell	stromal_cell_of_ovary	stromal_cell	pre-conventional_dendritic_cell	pancreatic_ductal_cell	central_nervous_system_macrophage	myeloid_dendritic_cell	anucleate_cell	alveolar_macrophage	metabolising_cell	hematopoietic_cell	common_myeloid_progenitor,_CD34-positive	CD8-positive,_alpha-beta_thymocyte	lung_secretory_cell	mesodermal_cell	myeloid_lineage_restricted_progenitor_cell	myelocyte	precursor_B_cell	metamyelocyte	epithelial_melanocyte	electrically_signaling_cell	glial_cell	myoepithelial_cell	extracellular_matrix_secreting_cell	epithelial_cell_of_amnion	muscle_precursor_cell	embryonic_cell	polychromatophilic_erythroblast	orthochromatic_erythroblast	fibroblast	osteoblast	multinucleate_cell	activated_CD4-positive,_alpha-beta_T_cell,_human	retinal_blood_vessel_endothelial_cell	erythroid_progenitor_cell	granulosa_cell	naive_thymus-derived_CD8-positive,_alpha-beta_T_cell	bone_marrow_cell	radial_glial_cell	skin_fibroblast	memory_B_cell	myofibroblast_cell	spermatocyte	spermatid
0	4.029870564003953	0	0	2.9138138523837167	0	0	1.5185139398778875	0.6989700043360189	0.3010299956639812	0	2.851869600729766	0	0	0	0.6020599913279624	1.0413926851582251	0.3010299956639812	1.1139433523068367	0	1.5797835966168101	0	0	0	0.3010299956639812	0.9030899869919435	0	0.3010299956639812	0	0.3010299956639812	0	0.6020599913279624	0	0	0.3010299956639812	0	0	0.6989700043360189	0	0	0	0	0	0	0	3.215637563435062	0	0	0.9030899869919435	2.6655809910179533	0	0.3010299956639812	0	0	2.9800033715837464	0	2.711807229041191	2.7403626894942437	1	2.717670503002262	0	0	2.7283537820212285	0	2.531478917042255	0	1.3222192947339193	2.3654879848909	0.3010299956639812	2.677606952720493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3010299956639813	1.0791812460476249	0	1.2304489213782739	0.8450980400142568	0	0.6020599913279624	2.7058637122839193	0	0.3010299956639812
1.806179973983887	0	0	1.0791812460476249	3.1917303933628562	0.3010299956639812	2.3404441148401185	1.3979400086720377	2.3654879848909	1.99563519459755	0.47712125471966244	3.6878855248487055	0.3010299956639812	0.9542425094393249	0.47712125471966244	2.287801729930226	1.8260748027008264	1.9395192526186185	1.6720978579357175	0.6989700043360189	2.658964842664435	0	0.9542425094393249	1.1139433523068367	0.6989700043360189	1.2304489213782739	1	1.0791812460476249	1	2.307496037913213	0.3010299956639812	2.2121876044039577	2.5854607295085006	2.7611758131557314	1.8388490907372552	2.0755469613925306	2.12057393120585	1.9731278535996986	0.3010299956639812	0	0.6020599913279624	2.482873583608754	0	0	2.597695185925512	3.0831441431430524	0	0	2.3891660843645326	2.3443922736851106	0.9542425094393249	0	0.6020599913279624	0.6020599913279624	2.611723308007342	1	2.6473829701146196	2.6646419755561257	1.568201724066995	3.3951515915045425	1.5563025007672873	0.7781512503836436	2.6324572921847245	0	2.8744818176994666	0.3010299956639812	1.954242509439325	2.4638929889859074	1.5440680443502757	3.1436392352745433	0.47712125471966244	0	1.0413926851582251	0.3010299956639812	0.47712125471966244	0	0.3010299956639812	0.3010299956639812	0	0.47712125471966244	1.3010299956639813	1.2041199826559248	0.3010299956639812	1.6989700043360187	0.6989700043360189	1.8129133566428555	2.1903316981702914	1.7853298350107671	1.8692317197309762	1.3424226808222062	1.2041199826559248	2.737987326333431	3.1728946977521764	0.6020599913279624	0.7781512503836436
0.3010299956639812	0	0	2.3324384599156054	0.3010299956639812	2.041392685158225	2.6711728427150834	1.5314789170422551	0.3010299956639812	0	1.8808135922807914	0	2.506505032404872	2.4149733479708178	2.456366033129043	1.6334684555795864	1.2304489213782739	1.3424226808222062	0.47712125471966244	2.2648178230095364	0	1.2041199826559248	2.0644579892269186	1.2304489213782739	0	0.6020599913279624	2.7867514221455614	2.404833716619938	2.574031267727719	0.47712125471966244	2.220108088040055	0.3010299956639812	0.47712125471966244	0.6020599913279624	0.3010299956639812	0	0	0.8450980400142568	2.459392487759231	2.404833716619938	2.7774268223893115	2.6020599913279625	0.3010299956639812	0	0.9542425094393249	0	2.7788744720027396	2.5211380837040362	1.845098040014257	0.3010299956639812	2.6972293427597176	1.2787536009528289	2.519827993775719	2.5658478186735176	0	2.250420002308894	0	0.3010299956639812	0	0	2.315970345456918	2.225309281725863	0	0	1.724275869600789	2.423245873936808	0.6989700043360189	0	1.4771212547196624	0	2.1986570869544226	0.7781512503836436	2.6989700043360187	1.954242509439325	2.7442929831226763	2.5415792439465807	2.6242820958356683	2.6053050461411096	2.2405492482826	1.1760912590556813	1.9030899869919435	2.3636119798921444	2.4771212547196626	0.6989700043360189	2.380211241711606	0.9542425094393249	2.4983105537896004	0.9030899869919435	0.3010299956639812	1.8573324964312685	2.2121876044039577	0.7781512503836436	0.3010299956639812	1.3222192947339193	1.8129133566428555
1.8129133566428555	2.0791812460476247	0	2.5118833609788744	1.1139433523068367	0	0	0.47712125471966244	0.47712125471966244	1.3617278360175928	0	0.3010299956639812	0	0	0	0	0	0.47712125471966244	0.3010299956639812	0	2.534026106056135	0	0	3.41161970596323	2.971275848738105	3.177824971864682	0	0.6989700043360189	0.47712125471966244	2.374748346010104	0	3.4496326504700745	2.3404441148401185	2.2405492482826	2.2600713879850747	2.3096301674258988	1.3617278360175928	2.041392685158225	0	0	0	0	0	0	0	0.9030899869919435	0	0	0.3010299956639812	0.3010299956639812	0	0	0	0	2.0253058652647704	0	2.0681858617461617	2.0569048513364727	0	0.47712125471966244	0	0	1.0413926851582251	0	0.8450980400142568	0.3010299956639812	0.3010299956639812	0	2.2833012287035497	0.47712125471966244	2.1931245983544616	0	0	0	0	0	0	0	0	0	0	0	0	2.1172712956557644	0	0.3010299956639812	0.47712125471966244	0.6989700043360189	2.7781512503836434	0.8450980400142568	0	2.123851640967086	2.5289167002776547	0.47712125471966244	0.9030899869919435
1.7403626894942439	0	0	1.8750612633917	0.3010299956639812	2.8169038393756605	2.0170333392987803	0	0	0.47712125471966244	1.9444826721501687	0	1.6812412373755872	1.919078092376074	2.247973266361807	0	0.6020599913279624	0	1.6020599913279623	2.2764618041732443	0.3010299956639812	2.12057393120585	3.3195224490654542	0	0.3010299956639812	0.47712125471966244	2.1271047983648077	1.2304489213782739	0.6989700043360189	1.2787536009528289	3.369772288596963	0.9030899869919435	0.3010299956639812	0	0.6020599913279624	1.9084850188786497	0	0.6989700043360189	1.9590413923210936	1.99563519459755	1.1139433523068367	2.739572344450092	1.662757831681574	2.8254261177678233	2.346352974450639	0.3010299956639812	2.143014800254095	1.1139433523068367	2.6893088591236203	0	2.3636119798921444	0.3010299956639812	1.8976270912904414	1.7075701760979363	0	2.8825245379548803	0	0	0	0.47712125471966244	2.383815365980431	2.278753600952829	0	0	1.7075701760979363	1.9084850188786497	0	0	0	0	1.9590413923210936	0	0	2.870403905279027	2.271841606536499	2.850033257689769	1.8750612633917	1.6434526764861874	0.3010299956639812	0	1.7708520116421442	1.505149978319906	1.5797835966168101	0.7781512503836436	2.0681858617461617	0	0.6020599913279624	0.3010299956639812	1.568201724066995	0.47712125471966244	2.369215857410143	0	0.47712125471966244	0.47712125471966244	0.3010299956639812
1.7634279935629373	0	0	2.9894498176666917	1.414973347970818	2.8981764834976764	2.6711728427150834	2.863322860120456	1.4471580313422192	1.2041199826559248	2.0211892990699383	2.4082399653118496	1.806179973983887	2.6893088591236203	2.801403710017355	1.5563025007672873	1.9637878273455553	1.8129133566428555	0	2.100370545117563	1.9395192526186185	2.5390760987927767	3.0043213737826426	0.6020599913279624	0	0.3010299956639812	2.893206753059848	1.792391689498254	4.111296126482262	0.6989700043360189	2.885361220031512	1.2304489213782739	1.0791812460476249	0.9030899869919435	1.6720978579357175	0	1.7708520116421442	1.2787536009528289	2.401400540781544	2.0755469613925306	2.146128035678238	2.5428254269591797	0	2.0827853703164503	0	1.4313637641589874	2.2227164711475833	2.3654879848909	2.931966114728173	1.1139433523068367	2.0827853703164503	1	2.230448921378274	2.5899496013257077	0	2.655138434811382	2.807535028068853	1.146128035678238	0	1.954242509439325	3.3679147387937527	1.7634279935629373	1.2787536009528289	0	3.0141003215196207	1.5314789170422551	1.0413926851582251	0	0	0	2.751279103983342	0	0	2.8260748027008264	2.2227164711475833	2.0681858617461617	2.0170333392987803	2.4149733479708178	1.5563025007672873	0.9030899869919435	1.6127838567197355	2.0718820073061255	2.155336037465062	2.0681858617461617	2.2600713879850747	2.3324384599156054	4.231163641505099	0.3010299956639812	1.1760912590556813	2.1522883443830563	2.401400540781544	0.7781512503836436	2.143014800254095	1.5185139398778875	1.5185139398778875
0	0	0	2.247973266361807	0	2.3541084391474008	2.294466226161593	0.3010299956639812	0.47712125471966244	0	0	0	2.3636119798921444	2.513217600067939	2.4149733479708178	0.3010299956639812	0.3010299956639812	0.47712125471966244	0	1.99563519459755	0	0	2.5224442335063197	0.47712125471966244	0	0	2.6981005456233897	1.9294189257142926	1.568201724066995	0	2.2528530309798933	0.6989700043360189	0	0	0.3010299956639812	0	0	0	2.155336037465062	2.2810333672477277	2.3654879848909	0	0	0	0	0	2.271841606536499	2.2576785748691846	0.6020599913279624	0	1.7993405494535817	0	2.2174839442139063	2.3242824552976926	0	1.2304489213782739	0	0.3010299956639812	0.3010299956639812	0	0	2.230448921378274	0	0	1.255272505103306	1.9777236052888478	0.3010299956639812	0	0.7781512503836436	0	2.290034611362518	0	0	2.12057393120585	2.3364597338485296	1.9030899869919435	2.2174839442139063	2.2068258760318495	0	0	2.225309281725863	2.376576957056512	1.8920946026904804	0	2.041392685158225	0	1.806179973983887	0	0	1.4771212547196624	2.292256071356476	0	0	0.6020599913279624	1.0413926851582251
0	3.030194785356751	0	0	2.250420002308894	0	1.1760912590556813	0.3010299956639812	0	0.9542425094393249	0	2.413299764081252	0	1.8260748027008264	0	0	0	0	0	0.47712125471966244	0.3010299956639812	0	0.3010299956639812	0	0	0	1.8195439355418688	0.47712125471966244	1.3010299956639813	0	1.1139433523068367	0.3010299956639812	0	0.3010299956639812	0.3010299956639812	0	0	0.3010299956639812	0	0	0	0	0.3010299956639812	2.123851640967086	0.6020599913279624	3.3244882333076564	0.3010299956639812	0	1.8129133566428555	1.7403626894942439	0	0	0	0	1.7160033436347992	3.625723909525756	1.9867717342662448	2.2764618041732443	1	3.068556895072363	3.9325244970505424	0	2.519827993775719	0	3.13640344813399	0	0.3010299956639812	1.8808135922807914	0.3010299956639812	2.6580113966571126	0.3010299956639812	0	0	1.9731278535996986	0.3010299956639812	0.3010299956639812	0.3010299956639812	0.3010299956639812	0	0	0	0	0	0	0	0.47712125471966244	1.8325089127062364	0	1.462397997898956	0.7781512503836436	0	0.7781512503836436	1.9030899869919435	0	0.3010299956639812
0.3010299956639812	0	0	0.9542425094393249	0.9030899869919435	1.146128035678238	2.2810333672477277	1.255272505103306	0.47712125471966244	0.3010299956639812	0.9030899869919435	3.058426024457005	2.568201724066995	3.814713612695977	1.8920946026904804	0.7781512503836436	1.0791812460476249	0.9030899869919435	0.6020599913279624	1.4313637641589874	0.47712125471966244	0	1.462397997898956	0.6989700043360189	0.6020599913279624	0.7781512503836436	2.6180480967120925	1.5185139398778875	1.0413926851582251	0	2.41161970596323	0.6989700043360189	1	0.47712125471966244	0.6989700043360189	0.8450980400142568	1.414973347970818	0.6020599913279624	1.6720978579357175	3.5022905279147727	0.6989700043360189	1.8976270912904414	0.3010299956639812	0.6020599913279624	0	2.530199698203082	2.6344772701607315	2.1931245983544616	2.667452952889954	0.7781512503836436	3.0737183503461227	2.3096301674258988	2.173186268412274	2.4265112613645754	1.3979400086720377	2.6242820958356683	1.8750612633917	1	0.3010299956639812	2.0170333392987803	1.954242509439325	2.6473829701146196	0.47712125471966244	0	2.5646660642520893	3.038620161949703	0.3010299956639812	0.3010299956639812	0	0.47712125471966244	0.6020599913279624	0	0	2.2695129442179165	0.9030899869919435	3.299942900022767	2.5403294747908736	1.6020599913279623	2.6830470382388496	2.1522883443830563	1.6334684555795864	2.6148972160331345	2.3096301674258988	0.3010299956639812	3.252124552505644	2.4456042032735974	1.6532125137753437	0.9030899869919435	0.3010299956639812	1	1.6232492903979006	0.3010299956639812	2.7573960287930244	0.6020599913279624	1
0	0	0	1.1760912590556813	0.3010299956639812	0.9542425094393249	0	0.3010299956639812	0	0	0	0	0	0.47712125471966244	4.188900373175912	0	0	0	0	2.734799829588847	0	0	3.2008504980910772	0	0	0.47712125471966244	0	1.2304489213782739	0	0	2.5224442335063197	0.3010299956639812	0	0	0	0	0	0	2.5010592622177517	1.146128035678238	0	0	0	0	0	0	0.3010299956639812	0	0.6989700043360189	0	2.3502480183341627	0	1.0413926851582251	2.629409599102719	0	2.739572344450092	0	0	0	0	0	2.3783979009481375	0	0	0.3010299956639812	0	0	0	0	0	1.5314789170422551	0	0	1.3222192947339193	0.3010299956639812	0	0	1.0791812460476249	0	0	3.6282867310895144	0.6020599913279624	1	0	3.549371152333177	0	0	0	0	0.3010299956639812	3.0729847446279304	0	1.7323937598229686	0.3010299956639812	0.3010299956639812
1.6127838567197355	0.9030899869919435	0	0.3010299956639812	0.3010299956639812	0.47712125471966244	0.3010299956639812	0.6989700043360189	1.7993405494535817	2.7708520116421442	0	2.44870631990508	1	2.2355284469075487	0.3010299956639812	2.8870543780509568	2.4149733479708178	2.5428254269591797	2.537819095073274	0.3010299956639812	1.3222192947339193	0.47712125471966244	0.47712125471966244	2.5575072019056577	2.6866362692622934	3.0346284566253203	0.3010299956639812	1.9395192526186185	2.9532763366673045	2.776701183988411	0.47712125471966244	0.6020599913279624	0.3010299956639812	0.3010299956639812	2.8129133566428557	2.5774917998372255	1.5185139398778875	0.3010299956639812	0.6020599913279624	0.6020599913279624	1.568201724066995	0.3010299956639812	0	1.568201724066995	0	3.307709923404807	0.3010299956639812	0.47712125471966244	0.6020599913279624	1.662757831681574	0.6020599913279624	0.3010299956639812	1.4471580313422192	1.2787536009528289	2.4082399653118496	1.724275869600789	0.47712125471966244	2.5403294747908736	0	0.47712125471966244	0	1.3222192947339193	0.3010299956639812	0	2.8870543780509568	0.3010299956639812	2.682145076373832	2.718501688867274	1.5314789170422551	2.5118833609788744	0.47712125471966244	0	1.8195439355418688	0.47712125471966244	0.3010299956639812	2.0293837776852097	0.8450980400142568	0.3010299956639812	1.3979400086720377	1.2787536009528289	0.3010299956639812	1.0413926851582251	0.3010299956639812	0	0	0.47712125471966244	3.447778009294621	0.6020599913279624	2.247973266361807	1.1139433523068367	0.9030899869919435	1.1760912590556813	0.3010299956639812	1.9637878273455553	2.164352855784437
0	1.4913616938342726	0	2.2278867046136734	1.3424226808222062	2.0492180226701815	1.662757831681574	2.2833012287035497	0.3010299956639812	0	1.2304489213782739	1.7634279935629373	2.525044807036845	2.1818435879447726	2.103803720955957	0.47712125471966244	0	0.6020599913279624	0	2.530199698203082	0.7781512503836436	0.47712125471966244	2.369215857410143	0.3010299956639812	0	0.47712125471966244	2.369215857410143	1.9395192526186185	1.7160033436347992	0.47712125471966244	2.3180633349627615	0.6989700043360189	0.3010299956639812	0	0.3010299956639812	0	0	0.3010299956639812	1.8573324964312685	2.7450747915820575	2.3891660843645326	0	1.9731278535996986	2.0453229787866576	0	1.3424226808222062	2.5514499979728753	1.5314789170422551	1.9822712330395684	0	2.298853076409707	0.47712125471966244	2.546542663478131	2.5575072019056577	0	2.5024271199844326	2.161368002234975	1	2.8651039746411278	2.1818435879447726	1.8920946026904804	2.5854607295085006	0.3010299956639812	0	1.8976270912904414	2.2013971243204513	0	0	0	0	2.2671717284030137	0	2.530199698203082	2.436162647040756	2.359835482339888	2.5118833609788744	2.842609239610562	2.4149733479708178	0.7781512503836436	1.1760912590556813	1.8325089127062364	2.792391689498254	2.406540180433955	0	2.1367205671564067	0.3010299956639812	1.9867717342662448	0	1.6989700043360187	0.8450980400142568	2.3654879848909	0	1.7481880270062005	1	1.2787536009528289
2.741151598851785	3.2543063323312857	0	0	2.3324384599156054	0	0.3010299956639812	2.0530784434834195	1.3617278360175928	2.6866362692622934	0.3010299956639812	2.3010299956639813	0	0.3010299956639812	0	1.4771212547196624	1.662757831681574	1.3010299956639813	1.4313637641589874	0	2.7067177823367587	0	0.3010299956639812	0.9542425094393249	1.3010299956639813	1.462397997898956	0.3010299956639812	0.9030899869919435	0.3010299956639812	1.2041199826559248	0.3010299956639812	1.6532125137753437	2.0086001717619175	2.012837224705172	2.5646660642520893	1	2.5428254269591797	2.4899584794248346	0	0	0.3010299956639812	0	0	0	0	2.462397997898956	0	0.47712125471966244	1.3010299956639813	1.7993405494535817	0	0.3010299956639812	0	0	2.24551266781415	0.6020599913279624	2.670245853074124	2.6324572921847245	1	2.3961993470957363	0	0.3010299956639812	2.041392685158225	0	2.220108088040055	0.3010299956639812	1.9590413923210936	2.680335513414563	1.5185139398778875	2.807535028068853	0	0	0	0.3010299956639812	0	0.7781512503836436	0.3010299956639812	0.3010299956639812	0	0	0	0.3010299956639812	0.3010299956639812	2.6334684555795866	0	1.3010299956639813	1.591064607026499	1.9912260756924949	2.290034611362518	0.47712125471966244	0	2.6364878963533656	2.1789769472931693	1.146128035678238	0.9542425094393249
0.3010299956639812	0	0	2.3729120029701067	0	2.4265112613645754	2.4149733479708178	0	0.3010299956639812	0.47712125471966244	2.380211241711606	0	2.5118833609788744	1.792391689498254	2.3783979009481375	0.3010299956639812	0.3010299956639812	0.47712125471966244	0	1.7160033436347992	0	1.3424226808222062	2.2695129442179165	0.6020599913279624	0	0.3010299956639812	2.296665190261531	2.0791812460476247	1.9822712330395684	0	2.0718820073061255	0.47712125471966244	0	0	1.462397997898956	0.47712125471966244	0.47712125471966244	0.47712125471966244	1.9444826721501687	2.510545010206612	2.290034611362518	0	0	1.8750612633917	0	0.47712125471966244	2.4313637641589874	2.0827853703164503	2.2095150145426308	0	1.724275869600789	0	2.4082399653118496	2.5211380837040362	0	2.0791812460476247	0.3010299956639812	0.6020599913279624	0	0	2.012837224705172	2.0827853703164503	0	0	1.7634279935629373	2.1072099696478683	0	0	0	0.3010299956639812	2.3560258571931225	0	0	1.505149978319906	2.507855871695831	2.3010299956639813	2.380211241711606	2.5563025007672873	0	0	2.550228353055094	2.3891660843645326	2.5224442335063197	0	1.806179973983887	0	2.1958996524092336	0.47712125471966244	1	1.462397997898956	2.3979400086720375	0	0	1.4313637641589874	1.5314789170422551
0.47712125471966244	0	0	0	2.123851640967086	0	0.3010299956639812	2.2528530309798933	3.042181594515766	0.8450980400142568	0.6020599913279624	2.513217600067939	0.3010299956639812	0.3010299956639812	0.3010299956639812	1.919078092376074	1.380211241711606	1.662757831681574	1	0.9542425094393249	2.123851640967086	0.47712125471966244	0	0.8450980400142568	0.9542425094393249	1.0413926851582251	0	1.414973347970818	0.3010299956639812	2.3010299956639813	0	0.7781512503836436	1.9867717342662448	2.3324384599156054	1.5185139398778875	1.1139433523068367	1.3424226808222062	1.7323937598229686	3.333850145102545	0	0.3010299956639812	0	0	0	0	2.3961993470957363	0.3010299956639812	0	0.6989700043360189	2.416640507338281	3.5919545550467356	0.3010299956639812	0	0	2.0293837776852097	0.3010299956639812	2.4742162640762553	2.4471580313422194	2.4578818967339924	2.3443922736851106	0.3010299956639812	1.0413926851582251	2.677606952720493	0	2.5390760987927767	2.6334684555795866	1.8808135922807914	1.8512583487190752	1.568201724066995	2.326335860928751	0	0	0	0	0	0	0	0.47712125471966244	0.47712125471966244	0.3010299956639812	0.3010299956639812	0.3010299956639812	0.3010299956639812	1.7781512503836436	3.0265332645232967	1.3222192947339193	1.7853298350107671	2.214843848047698	2.3654879848909	1.3979400086720377	0.47712125471966244	2.1367205671564067	2.5024271199844326	1.2304489213782739	1.2787536009528289
2.383815365980431	1.8920946026904804	0	1.6232492903979006	2.311753861055754	1.8129133566428555	0	1.7160033436347992	0.6020599913279624	2.311753861055754	0.47712125471966244	2.143014800254095	0	0	1.7160033436347992	0	0	0	2.8965262174895554	1.4913616938342726	0	2.037426497940624	1.5563025007672873	0	0	2.673020907128896	1.7481880270062005	2.4183012913197452	0	0	0	1.1760912590556813	2.2648178230095364	2.2355284469075487	0	0	0	0	1.919078092376074	0	1.8512583487190752	2.4533183400470375	0	0	0	2.4927603890268375	1.8325089127062364	0	0	2.290034611362518	1.8325089127062364	0	0	0	1.6127838567197355	1.9395192526186185	2.0170333392987803	0	0	0	1.7558748556724915	0	0	0	0.3010299956639812	0	0	2.3384564936046046	0	2.3404441148401185	1.806179973983887	0	0	0	2.0755469613925306	1.8692317197309762	1.724275869600789	0.3010299956639812	0	0	1.8864907251724818	1.8808135922807914	1.5797835966168101	2.0827853703164503	1.414973347970818	1.8512583487190752	0	2.1072099696478683	0.9030899869919435	0.3010299956639812	2.0043213737826426	2.0170333392987803	0	1.9138138523837167	2.6180480967120925
0.47712125471966244	0	0	2.680335513414563	2.6020599913279625	2.385606273598312	1.7558748556724915	0.9542425094393249	1.2304489213782739	0.47712125471966244	0.47712125471966244	2.921166050637739	2.5877109650189114	0.9030899869919435	2.8790958795000727	1.146128035678238	0.3010299956639812	0.6020599913279624	0.47712125471966244	2.3096301674258988	0.8450980400142568	0	2.629409599102719	1.2787536009528289	1.3617278360175928	2.0827853703164503	1.2787536009528289	2.305351369446624	1.6334684555795864	0	1.919078092376074	0.47712125471966244	0	0	0.6020599913279624	2	0	1.0413926851582251	3.058426024457005	2.5390760987927767	1.2041199826559248	0	0	0	0	1.5314789170422551	2.45484486000851	1.8573324964312685	0.9030899869919435	1.7403626894942439	2.5289167002776547	0.3010299956639812	2.0293837776852097	2.3891660843645326	0.9030899869919435	1.792391689498254	1.0413926851582251	1.5440680443502757	0	2.2810333672477277	0	2.2329961103921536	2.3729120029701067	0	2.1367205671564067	0.8450980400142568	1.505149978319906	0.3010299956639812	0.7781512503836436	0.3010299956639812	2.7596678446896306	0	0	2.1072099696478683	2.8692317197309762	2.718501688867274	2.534026106056135	2.494154594018443	0	0	2.8273692730538253	2.658964842664435	2.0043213737826426	0.3010299956639812	2.583198773968623	0.47712125471966244	1.4771212547196624	0.6020599913279624	0.3010299956639812	1.5440680443502757	2.6483600109809315	0	2.5658478186735176	1.5797835966168101	1.568201724066995
0.3010299956639812	0	0	2.012837224705172	0	2.3541084391474008	1.8388490907372552	0	0.3010299956639812	0.47712125471966244	0.3010299956639812	0.3010299956639812	3.60422605308447	0.3010299956639812	2.682145076373832	0.3010299956639812	0	0.3010299956639812	0	2.298853076409707	0	1.4471580313422192	2.7520484478194387	0	0	0.3010299956639812	1.2304489213782739	2.0530784434834195	0.3010299956639812	0.3010299956639812	1.7993405494535817	0.6020599913279624	0.3010299956639812	0.3010299956639812	0	0	0.3010299956639812	0.3010299956639812	0.6020599913279624	2.496929648073215	3.2467447097238415	0	0	0	0	0	2.1398790864012365	1.8573324964312685	0.47712125471966244	0.47712125471966244	0.3010299956639812	0	3.187238619831479	2.6053050461411096	0	1.2041199826559248	0	0.3010299956639812	0	0.3010299956639812	0	2.0969100130080562	0	0	0.3010299956639812	0.3010299956639812	0	0	0	0	2.2430380486862944	0	0	2.2764618041732443	2.184691430817599	1.2041199826559248	0.7781512503836436	1.7323937598229686	0	0	1.9084850188786497	3.249931756634195	1.462397997898956	0.3010299956639812	0	0	0.47712125471966244	0.3010299956639812	0	0.6020599913279624	2.9020028913507296	0.3010299956639812	0	0.47712125471966244	1.0413926851582251
0	0	0	0	2.765668554759014	0.47712125471966244	0	1.0413926851582251	0	0.47712125471966244	0	1.0791812460476249	0	0	0	0	0	0	0	0	0	0	2.3909351071033793	0	0	0	0	0.6020599913279624	0	0	1.6232492903979006	0.3010299956639812	0	0	0	0	0	0.3010299956639812	0	0	0	0	0	0	0	2.8102325179950842	0	0	0.3010299956639812	0.6020599913279624	0	0	0	0	2.4653828514484184	0	1.9590413923210936	2.184691430817599	1.5314789170422551	1.568201724066995	0	0	4.121920785563038	0	1.7481880270062005	0	1.0791812460476249	4.128980523966612	1.4771212547196624	4.491277628702178	0	0	0	2.0170333392987803	0	0	0	0	0	0	0	0	0	0	0	1.2304489213782739	1.8750612633917	0	1.9138138523837167	0	0	0.6989700043360189	0.3010299956639812	0	0.3010299956639812
2.3710678622717363	0	0	0	2.2833012287035497	0	0	1.146128035678238	1.7403626894942439	2.2810333672477277	0	1.5440680443502757	0	0	0	2.0569048513364727	1.3617278360175928	1.2041199826559248	2.45178643552429	0	2.164352855784437	0	0	2.9689496809813427	1.9242792860618816	2.3521825181113627	0.3010299956639812	0.3010299956639812	0	1.6232492903979006	0	2.4183012913197452	2.2227164711475833	2.1760912590556813	2.0293837776852097	2.8394780473741985	2.1583624920952498	2.3783979009481375	0	0	0	0	0.3010299956639812	0	0	1.8976270912904414	0	0	0.6020599913279624	2.3344537511509307	0	0	0	0.47712125471966244	2.444044795918076	0.9542425094393249	1.5797835966168101	2.416640507338281	0.7781512503836436	2.041392685158225	0	0.3010299956639812	1.5797835966168101	0	1.7993405494535817	0	1.5563025007672873	0.6989700043360189	2.2764618041732443	2.03342375548695	0	0	0	0	0.3010299956639812	0	0	0	0	0	0	0	0.6020599913279624	2.2648178230095364	0	0.8450980400142568	1.3617278360175928	2.3384564936046046	1.8129133566428555	0.6989700043360189	0	2	2.806179973983887	0.3010299956639812	0.47712125471966244
0	1.4913616938342726	0	0.9542425094393249	0.3010299956639812	1	0	3.0881360887005513	0	0	0.7781512503836436	0	2.873320601815399	0.3010299956639812	3.165541076722373	0.8450980400142568	1.0413926851582251	1.462397997898956	0	2.545307116465824	0	0	2.537819095073274	0	0.47712125471966244	0.47712125471966244	1.5185139398778875	2.255272505103306	2.1958996524092336	1	2.3324384599156054	0.6989700043360189	0	0	0.3010299956639812	0	1.146128035678238	0	1.662757831681574	2.060697840353612	2.342422680822206	0	0	0	0	0	2.6503075231319366	0.6989700043360189	0.7781512503836436	0	1.6232492903979006	2.0644579892269186	2.2528530309798933	1.9395192526186185	0	1.6232492903979006	0	0	2.5440680443502757	0	1.5440680443502757	2.724275869600789	0	0	0.6020599913279624	2.0453229787866576	0.9542425094393249	0.8450980400142568	0.3010299956639812	1.0791812460476249	0.6020599913279624	0	0	1.9444826721501687	2.3364597338485296	2.3654879848909	2.6344772701607315	2.3502480183341627	2.1271047983648077	1.414973347970818	2.9400181550076634	2.576341350205793	1.968482948553935	0.3010299956639812	2.2013971243204513	0.9542425094393249	1.9637878273455553	0.3010299956639812	1.1760912590556813	1.0791812460476249	1.7481880270062005	0	0.47712125471966244	1.255272505103306	1.9637878273455553
